X	Y	SchoolName	GradeStart	CountyName	OBJECTID	SchoolNCESCode	Co	AEA	DistrictNCESCode	District	DistrictName	School	SchoolLevel	POBox	MailingStreetAddress	MailingCity	State	ZipCode	PhysicalStreet	PhyscialCity	Administrator	Title	GradeEnd	Phone	Fax	EmailAddress
-93.57822562	41.36047144	Whittier Elementary School	PK	Warren	385	876	91	11	1914640	3114	Indianola Comm School District	436	4		1306 W Salem	Indianola	Iowa	50125	1306 W Salem	Indianola	Ed  Johnson	Principal	5	(515) 961-9570	(515) 961-9575	ed.johnson@indianola.k12.ia.us
-93.59171215	41.36598359	Wilder Elementary School	PK	Warren	386	2100	91	11	1914640	3114	Indianola Comm School District	418	4		2303 W. Euclid	Indianola	Iowa	50125	2303 W. Euclid	Indianola	Craig Sexton	Principal	5	(515) 961-9540	(515) 961-9544	craig.sexton@indianola.k12.ia.us
-93.56652956	41.36347014	Irving Elementary School	K	Warren	387	874	91	11	1914640	3114	Indianola Comm School District	427	4		500 W Clinton	Indianola	Iowa	50125	500 W Clinton	Indianola	Amy Jo Naughton	Principal	5	(515) 961-9560	(515) 961-9566	amyjo.naughton@indianola.k12.ia.us
-93.54635179	41.35916436	Indianola High School	9	Warren	388	872	91	11	1914640	3114	Indianola Comm School District	109	1		1304 E 1st	Indianola	Iowa	50125	1304 E 1st	Indianola	Craig Calhoun	Principal	12	(515) 961-9510	(515) 961-9519	craig.calhoun@indianola.k12.ia.us
-94.37611936	42.01424047	Greene County Middle School	7	Greene	389	919	37	5	1915210	3195	Greene County Comm School District	209	3		203 W Harrison	Jefferson	Iowa	50129	203 W Harrison	Jefferson	Shawn Zanders	Principal	8	(515) 386-8126	(515) 386-4412	zanderss@greenecountycsd.net
-94.37063269	42.00811866	Greene County Elementary	PK	Greene	390	76	37	5	1915210	3195	Greene County Comm School District	412	4		401 E Russell	Jefferson	Iowa	50129	401 E Russell	Jefferson	Scott  Johnson	Principal	3	(515) 386-3178	(515) 386-3483	johnsons@greenecountycsd.net
-93.69275349	41.67295487	Lawson Elementary School	PK	Polk	391	532	77	11	1915450	3231	Johnston Comm School District	427	4	PO Box 10	5450 NW 62nd Ave	Johnston	Iowa	50131	5450 NW 62nd Ave	Johnston	Trisha Lenarz-Garmoe	Principal	5	(515) 278-0478	(515) 278-4851	tlgarmoe@johnston.k12.ia.us
-93.70819941	41.6729738	Johnston Senior High School	10	Polk	392	927	77	11	1915450	3231	Johnston Comm School District	109	1	PO Box 10	6501 NW 62nd Ave.	Johnston	Iowa	50131	6501 NW 62nd Ave.	Johnston	Ryan Woods	Principal	12	(515) 278-0449	(515) 276-5795	ryan.woods@johnston.k12.ia.us
-93.74934133	41.66794043	Summit Middle School	6	Polk	393	749	77	11	1915450	3231	Johnston Comm School District	209	3	P.O. Box 10	9500 Windsor Parkway	Johnston	Iowa	50131	9500 Windsor Parkway	Johnston	Joy A. Wiebers	Principal	7	(515) 986-0318	(515) 986-0952	joy.wiebers@johnston.k12.ia.us
-93.70410533	41.67299993	Johnston Middle School	8	Polk	394	926	77	11	1915450	3231	Johnston Comm School District	218	3	PO Box  10	6207 NW 62nd Ave	Johnston	Iowa	50131	6207 NW 62nd Ave	Johnston	Brent Riessen	Principal	9	(515) 278-0476	(515) 278-0130	brent.riessen@johnston.k12.ia.us
-93.70770145	41.67278846	Henry A Wallace Elementary School	PK	Polk	395	2018	77	11	1915450	3231	Johnston Comm School District	412	4	PO Box  10	6510 NW 62nd Ave	Johnston	Iowa	50131	6510 NW 62nd Ave	Johnston	Suzanne Pearson	Principal	5	(515) 278-6977	(515) 278-9894	spearson@johnston.k12.ia.us
-93.7370665	41.67877908	Beaver Creek Elem School	PK	Polk	396	478	77	11	1915450	3231	Johnston Comm School District	415	4	PO Box 10	8701 Lyndhurst	Johnston	Iowa	50131	8701 Lyndhurst	Johnston	Eric Toot	Principal	5	(515) 278-6228	(515) 278-1049	etoot@johnston.k12.ia.us
-93.7209042	41.65829646	Timber Ridge Elementary	K	Polk	397	1412	77	11	1915450	3231	Johnston Comm School District	435	4	P.O. Box 10	7370 NW 54th Av	Johnston	Iowa	50131	7370 NW 54th AVE	Johnston	Cheryl Henkenius	Principal	5	(515) 331-4379	(515) 331-9093	chenkenius@johnston.k12.ia.us
-93.75578616	41.66605496	Horizon Elementary	PK	Polk	398	653	77	11	1915450	3231	Johnston Comm School District	432	4	PO Box 10	5905 N W 100th Street	Johnston	Iowa	50131	5905 N W 100th Street	Johnston	Lindsey Cornwell	Principal	5	(515) 986-1121	(515) 986-1131	lindsey.cornwell@johnston.k12.ia.us
-93.11337728	41.31345061	Knoxville High School	9	Marion	399	948	63	11	1915840	3375	Knoxville Comm School District	109	1		1811 W Madison	Knoxville	Iowa	50138	1811 W Madison	Knoxville	Tracy Wilkins	Principal	12	(641) 842-2173	(641) 842-2066	tracy.wilkins@kcsd.k12.ia.us
-93.11420624	41.31656357	West Elementary	PK	Marion	400	2114	63	11	1915840	3375	Knoxville Comm School District	445	4		306 S Park Lane Dr	Knoxville	Iowa	50138	306 S Park Lane Dr	Knoxville	Linda Abbott	Principal	1	(641) 842-2185	(641) 842-6029	linda.abbott@kcsd.k12.ia.us
-93.10213996	41.32849177	Northstar Elementary School	2	Marion	401	2132	63	11	1915840	3375	Knoxville Comm School District	427	4		407 W Larson	Knoxville	Iowa	50138	407 W Larson	Knoxville	John Keitges	Principal	5	(641) 842-6527	(641) 828-8052	john.keitges@kcsd.k12.ia.us
-93.10943986	41.31806077	Knoxville Middle School	6	Marion	402	949	63	11	1915840	3375	Knoxville Comm School District	209	3		102 N Lincoln	Knoxville	Iowa	50138	102 N Lincoln	Knoxville	Brian McNeill	Principal	8	(641) 842-3315	(641) 842-5754	brian.mcneill@kcsd.k12.ia.us
-93.38397552	41.1938285	Southeast Warren Intermediate	4	Warren	403	1574	91	11	1926850	6094	Southeast Warren Comm School District	409	4		519 N Washington Ave	Lacona	Iowa	50139	519 N Washington Ave	Lacona	Dan Dow	Principal	6	(641) 534-4701	(641) 534-1300	dan.dow@se-warren.k12.ia.us
-92.77804845	42.00759426	East Marshall Senior High School	9	Marshall	404	117	64	7	1900040	1968	East Marshall Comm School District	172	1	PO Box A	201 N Franklin	Le Grand	Iowa	50142	201 N Franklin	Le Grand	Rex Kozak	Principal	12	(641) 479-2785	(641) 479-2601	rkozak@e-marshall.k12.ia.us
-93.74308599	40.74867815	Central Decatur MS/Sr High School	7	Decatur	405	297	27	13	1906900	1093	Central Decatur Comm School District	172	1		1201 NE Poplar	Leon	Iowa	50144	1201 NE Poplar	Leon	Rudy Evertsen	Principal	12	(641) 446-4816	(641) 446-7990	rudy.evertsen@centraldecatur.org
-93.81559463	41.88127812	Madrid Junior High School	7	Boone	406	1041	8	11	1918180	3942	Madrid Comm School District	209	2		599 N Kennedy	Madrid	Iowa	50156	599 N Kennedy	Madrid	Kevin Williams	Principal	8	(515) 795-3240	(515) 795-4408	kwilliams@madrid.k12.ia.us
-93.81559463	41.88127812	Madrid High School	9	Boone	407	1040	8	11	1918180	3942	Madrid Comm School District	109	1		599 N Kennedy	Madrid	Iowa	50156	599 N Kennedy	Madrid	Kevin Williams	Principal	12	(515) 795-3240	(515) 795-4408	kwilliams@madrid.k12.ia.us
-92.90779468	42.03611509	Anson Elementary School	PK	Marshall	408	1082	64	7	1918720	4104	Marshalltown Comm School District	427	4		1016 S 3rd Ave	Marshalltown	Iowa	50158	1016 S 3rd Ave	Marshalltown	Ronnie Manis	Principal	4	(641) 754-1020	(641) 754-1027	rmanis@marshalltown.k12.ia.us
-93.44396407	41.28935529	Southeast Warren Primary	PK	Warren	409	1575	91	11	1926850	6094	Southeast Warren Comm School District	418	4	Box 315	316 N 5th	Milo	Iowa	50166	316 N 5th	Milo	Dan Dow	Principal	3	(641) 942-6216	(641) 942-6308	dan.dow@se-warren.k12.ia.us
-93.36285651	41.66992768	Mitchellville Elementary School	PK	Polk	410	1570	77	11	1926820	6101	Southeast Polk Comm School District	427	4		308 Elm Ave NW	Mitchellville	Iowa	50169	308 Elm Ave NW	Mitchellville	Joe Nelson	Principal	5	(515) 967-4274	(515) 967-4934	Joseph.Nelson@southeastpolk.org
-92.52342112	41.58921759	Montezuma Junior High School	7	Poweshiek	411	1151	79	7	1919590	4437	Montezuma Comm School District	209	2	Box 580	504 North 4th Street	Montezuma	Iowa	50171	504 North 4th Street	Montezuma	Brian Moretz	Principal	8	(641) 623-5121	(641) 623-5733	bmoretz@montezuma.k12.ia.us
-92.52342112	41.58921759	Montezuma Elementary School	PK	Poweshiek	412	1149	79	7	1919590	4437	Montezuma Comm School District	409	4	Box 580	504 North 4th Street	Montezuma	Iowa	50171	504 North 4th Street	Montezuma	Darin Jones	Principal	6	(641) 623-5129	(641) 623-5733	jonesd@montezuma.k12.ia.us
-92.52342112	41.58921759	Montezuma High School	9	Poweshiek	413	1150	79	7	1919590	4437	Montezuma Comm School District	109	1	Box 580	504 N. 4th St.	Montezuma	Iowa	50171-0580	504 N. 4th St.	Montezuma	Brian Moretz	Principal	12	(641) 623-5121	(641) 623-5733	bmoretz@montezuma.k12.ia.us
-93.95368698	41.03908974	Murray Jr/Sr High	7	Clarke	414	1181	20	13	1920100	4572	Murray Comm School District	172	1	PO Box 187	216 Sherman	Murray	Iowa	50174-0187	216 Sherman	Murray	Tara Page	Principal	12	(641) 447-2517	(641) 447-2313	tpage@murraycsd.org
-93.95368698	41.03908974	Murray Elementary School	PK	Clarke	415	1180	20	13	1920100	4572	Murray Comm School District	409	4	PO Box 187	216 Sherman	Murray	Iowa	50174-0187	216 Sherman	Murray	Danny Jensen	Principal	6	(641) 447-2517	(641) 447-2313	djensen@murraycsd.org
-93.43987974	42.02104121	Nevada Middle School	5	Story	416	2072	85	11	1920250	4617	Nevada Comm School District	218	3		1035 15th St	Nevada	Iowa	50201	1035 15th St	Nevada	Chris Schmidt	Principal	8	(515) 382-2751	(515) 382-2836	cschmidt@nevada.k12.ia.us
-93.44687907	42.01979395	Central Elementary School	PK	Story	417	1200	85	11	1920250	4617	Nevada Comm School District	409	4		910 10th St	Nevada	Iowa	50201	910 10th St	Nevada	Kathy A. Goecke	Principal	4	(515) 382-2383	(515) 382-5345	kgoecke@nevada.k12.ia.us
-92.64258788	41.45892407	North Mahaska Jr-Sr High School	7	Mahaska	418	1245	62	15	1920850	4776	North Mahaska Comm School District	172	1	PO Box  89	2163 135th St	New Sharon	Iowa	50207-0089	2163 135th St	New Sharon	Douglas Ray	Principal	12	(641) 637-4187	(641) 637-4559	rayd@n-mahaska.k12.ia.us
-92.64258788	41.45892407	North Mahaska Elementary School	PK	Mahaska	419	1246	62	15	1920850	4776	North Mahaska Comm School District	427	4	P. O. Box 89	2163 135th Street	New Sharon	Iowa	50207-0089	2163 135th Street	New Sharon	Angela Livezey	Principal	6	(641) 637-4041	(641) 637-2657	livezeya@n-mahaska.k12.ia.us
-93.07735832	41.6993835	Thomas Jefferson Elementary School	K	Jasper	420	2123	50	11	1920610	4725	Newton Comm School District	445	4		112 Thomas Jefferson Rd	Newton	Iowa	50208	112 Thomas Jefferson Rd	Newton	Tom Bartello	Principal	3	(641) 792-2498	(641) 792-2716	bartellot@newton.k12.ia.us
-94.03663679	42.03451766	Ogden High School	9	Boone	421	1295	8	11	1921660	4878	Ogden Comm School District	109	1	PO Box  250	732 W Division	Ogden	Iowa	50212-0250	732 W Division	Ogden	Vacant	Principal	12	(515) 275-4034	(515) 275-4972	
-94.03096713	42.04103027	Ogden Middle School	5	Boone	422	1294	8	11	1921660	4878	Ogden Comm School District	418	3	PO Box  250	313 W Sycamore	Ogden	Iowa	50212-0250	313 W Sycamore	Ogden	Dave Neubauer	Principal	8	(515) 275-2912	(515) 275-2908	dave.neubauer@ogden.k12.ia.us
-94.37228415	41.6915993	Panorama Middle School	6	Guthrie	423	1335	39	11	1900025	5121	Panorama Comm School District	209	3	P.O. Box 39	701 W. Main	Panora	Iowa	50216-0039	701 W. Main	Panora	Mark Johnston	Principal	8	(641) 755-2317	(641) 755-3008	mjohnston@panorama.k12.ia.us
-94.37228415	41.6915993	Panorama High School	9	Guthrie	424	1334	39	11	1900025	5121	Panorama Comm School District	109	1	P.O. Box 39	701 W. Main	Panora	Iowa	50216-0039	701 W. Main	Panora	Mark Johnston	Principal	12	(641) 755-2317	(641) 755-3008	mjohnston@panorama.k12.ia.us
-92.90291256	41.40028893	Pella High School	9	Marion	425	1350	63	11	1922470	5166	Pella Comm School District	109	1		212 E University St	Pella	Iowa	50219	212 E University St	Pella	Eric Nelson	Principal	12	(641) 628-3870	(641) 628-7402	eric.nelson@pella.k12.ia.us
-92.91827275	41.4107869	Lincoln Elementary School	PK	Marion	426	1348	63	11	1922470	5166	Pella Comm School District	418	4		1102 Broadway	Pella	Iowa	50219	1102 Broadway	Pella	Rich Schulte	Principal	3	(641) 628-3970	(641) 628-8712	rich.schulte@pella.k12.ia.us
-92.89247203	41.40052292	Madison Elementary School	PK	Marion	427	1508	63	11	1922470	5166	Pella Comm School District	427	4		950 E. University St.	Pella	Iowa	50219	950 E. University St.	Pella	John Steddom	Principal	3	(641) 628-4638	(641) 628-9183	john.steddom@pella.k12.ia.us
-92.89861971	41.40277822	Pella Middle School	7	Marion	428	1351	63	11	1922470	5166	Pella Comm School District	209	3		613 E 13th	Pella	Iowa	50219	613 E 13th	Pella	Josh Manning	Principal	8	(641) 628-4784	(641) 628-6804	josh.manning@pella.k12.ia.us
-92.89859006	41.40577288	Jefferson Intermediate	4	Marion	429	116	63	11	1922470	5166	Pella Comm School District	445	4		801 E 13th St	Pella	Iowa	50219	801 E 13th St	Pella	Brian Miller	Principal	6	(641) 628-8267	(641) 628-8241	brian.miller@pella.k12.ia.us
-94.09695139	41.84332871	Perry Elementary	PK	Dallas	430	51	25	11	1922530	5184	Perry Comm School District	412	4		1600 8th Street	Perry	Iowa	50220	1600 8th Street	Perry	Miller Trevor	Principal	5	(515) 465-5656	(515) 465-7769	trevor.miller@perry.k12.ia.us
-94.08223824	41.83945171	Perry Middle School	6	Dallas	431	1356	25	11	1922530	5184	Perry Comm School District	209	3		1200 18th Street	Perry	Iowa	50220	1200 18th Street	Perry	Shaun Kruger	Principal	8	(515) 465-3531	(515) 465-8555	shaun.kruger@perry.k12.ia.us
-94.08223824	41.83945171	Perry High School	9	Dallas	432	1355	25	11	1922530	5184	Perry Comm School District	109	1		1200 18th Street	Perry	Iowa	50220	1200 18th Street	Perry	Dan Marburger	Principal	12	(515) 465-3503	(515) 465-5977	dan.marburger@perry.k12.ia.us
-93.27240597	41.3880678	Pleasantville Elementary	PK	Marion	433	1367	63	11	1923160	5256	Pleasantville Comm School District	409	4		415 Jones St	Pleasantville	Iowa	50225	414 Jones St	Pleasantville	Tom Roff	Principal	5	(515) 848-0566	(515) 848-0561	troff@pleasantville.k12.ia.us
-93.27241483	41.38817725	Pleasantville Middle School	6	Marion	434	1403	63	11	1923160	5256	Pleasantville Comm School District	209	3		415 Jones St	Pleasantville	Iowa	50225	415 Jones St	Pleasantville	Gary  Friday	Principal	8	(515) 848-0528		gfriday@pleasantville.k12.ia.us
-93.27241483	41.38817725	Pleasantville High School	9	Marion	435	1369	63	11	1923160	5256	Pleasantville Comm School District	109	1		415 Jones St	Pleasantville	Iowa	50225	415 Jones St	Pleasantville	Gary Friday	Principal	12	(515) 848-0541	(515) 848-0561	gfriday@pleasantville.k12.ia.us
-93.72561814	41.77847946	North Polk West Elementary School	PK	Polk	436	1249	77	11	1920910	4779	North Polk Comm School District	418	4		1400 W Broadway	Polk City	Iowa	50226	1400 W Broadway	Polk City	Ann L. Mills	Principal	4	(515) 984-3400	(515) 984-9414	ann.mills@northpolk.org
-93.23373289	41.59509094	PCM Middle School	6	Jasper	437	2061	50	11	1999017	5160	PCM Comm School District	209	3	PO Box  490	407 Plainsmen Rd	Prairie City	Iowa	50228-0490	407 Plainsmen Rd	Prairie City	Stephanie Langstraat	Principal	8	(515) 994-2686	(515) 994-2686	slangstraat@pcmonroe.k12.ia.us
-93.43438388	42.31671332	Hubbard-Radcliffe Elementary School	PK	Hardin	438	2038	42	7	1914310	3033	Hubbard-Radcliffe Comm School District	418	4	PO Box  410	501 Isabella	Radcliffe	Iowa	50230	501 Isabella	Radcliffe	Patricia Heinz	Principal	5	(515) 899-2111	(515) 899-2116	pheinz@hub-rad.k12.ia.us
-93.35778995	41.52155939	Runnells Elementary School	K	Polk	439	1571	77	11	1926820	6101	Southeast Polk Comm School District	436	4		6575 SE 116th Street	Runnells	Iowa	50237	6575 SE 116th Street	Runnells	Mike Nicodemus	Principal	5	(515) 966-2068	(515) 966-2396	Mike.Nicodemus@southeastpolk.org
-93.17191747	42.01847917	West Marshall Middle School	6	Marshall	440	1813	64	7	1931080	6985	West Marshall Comm School District	209	3	Box 340	605 3rd Street NW	State Center	Iowa	50247	605 3rd Street NW	State Center	Jeff Barry	Principal	8	(641) 483-2165	(641) 483-9951	jbarry@po-1.w-marshall.k12.ia.us
-93.58978649	42.18805726	Roland-Story High School	9	Story	441	1423	85	11	1924870	5643	Roland-Story Comm School District	109	1		1009 Story St	Story City	Iowa	50248	1009 Story St	Story City	Steve Schlatter	Principal	12	(515) 733-4329	(515) 733-2131	sschlatter@roland-story.k12.ia.us
-93.58895135	42.19140994	Roland-Story Elementary School	PK	Story	442	1422	85	11	1924870	5643	Roland-Story Comm School District	409	4		900 Hillcrest Dr	Story City	Iowa	50248	900 Hillcrest Dr	Story City	Kate Hartzler	Principal	4	(515) 733-4386	(515) 733-5357	khartzler@roland-story.k12.ia.us
-93.83365576	41.60783948	Eason Elementary	K	Dallas	443	299	25	11	1930510	6822	Waukee Comm School District	421	4		605 SE Boone Dr	Waukee	Iowa	50263	605 SE Boone Dr	Waukee	Clint Prohaska	Principal	5	(515) 987-5200	(515) 987-2707	cprohaska@waukeeschools.org
-93.88376331	41.6111173	Vince Meyer Learning Ctr	5	Dallas	444	2205	25	11	1930510	6822	Waukee Comm School District	405	4		460 Ashworth Drive	Waukee	Iowa	50263	460 Ashworth Drive	Waukee	Lyndsay Marron	Principal	5	(515) 987-5160	(515) 987-5812	lmarron@waukeeschools.org
-93.73669884	41.58087556	Fairmeadows Elementary School	PK	Polk	445	1792	77	11	1930930	6957	West Des Moines Comm School District	445	4		807 23rd St	West Des Moines	Iowa	50265	807 23rd St	West Des Moines	Brandon Pierce	Principal	6	(515) 633-6500	(515) 633-6599	pierceb@wdmcs.org
-93.72544087	41.5774268	Stilwell Junior High School	7	Polk	446	1796	77	11	1930930	6957	West Des Moines Comm School District	236	2		1601 Vine St	West Des Moines	Iowa	50265	1601 Vine St	West Des Moines	Eric Boyle	Principal	8	(515) 633-6000	(515) 633-6099	boylee@wdmcs.org
-93.75651756	41.57800858	Western Hills Elementary School	PK	Polk	447	1798	77	11	1930930	6957	West Des Moines Comm School District	472	4		600 39th St	West Des Moines	Iowa	50265	600 39th St	West Des Moines	Mary Jane Stites	Principal	6	(515) 633-5900	(515) 633-5999	stitesm@wdmcs.org
-93.75689678	41.55931652	Jordan Creek Elementary School	PK	Polk	448	168	77	11	1930930	6957	West Des Moines Comm School District	450	4		4105 Fuller Rd	West Des Moines	Iowa	50265	4105 Fuller Rd	West Des Moines	Paul Wenger	Principal	6	(515) 633-5200	(515) 633-5299	wengerp@wdmcs.org
-93.71294714	41.57940417	Hillside Elementary School	K	Polk	449	1188	77	11	1930930	6957	West Des Moines Comm School District	447	4		713 8th St	West Des Moines	Iowa	50265	713 8th St	West Des Moines	Graham Jones	Principal	6	(515) 633-6200	(515) 633-6299	jonesg@wdmcs.org
-93.71294451	41.58123908	Walnut Creek Campus	9	Polk	450	393	77	11	1930930	6957	West Des Moines Comm School District	118	9		1020 8th Street	West Des Moines	Iowa	50265	1020 8th Street	West Des Moines	Kim Davis	Principal	12	(515) 633-6480	(515) 633-6499	davisk@wdmcs.org
-93.75181183	41.56054099	Valley Southwoods	9	Polk	451	483	77	11	1930930	6957	West Des Moines Comm School District	127	1		625 S 35th St	West Des Moines	Iowa	50265	625 S 35th St	West Des Moines	Mitch Kuhnert	Principal	9	(515) 633-4500	(515) 633-4599	kuhnertm@wdmcs.org
-93.78150914	41.57359052	Westridge Elementary	PK	Polk	452	2055	77	11	1930930	6957	West Des Moines Comm School District	476	4		5500 E P True Parkway	West Des Moines	Iowa	50266	5500 E P True Parkway	West Des Moines	Nathan Ballagh	Principal	6	(515) 633-5400	(515) 633-5499	ballaghn@wdmcs.org
-93.77109473	41.58651933	Crossroads Park Elementary School	K	Polk	453	1791	77	11	1930930	6957	West Des Moines Comm School District	436	4		1050 50th St	West Des Moines	Iowa	50266	1050 50th St	West Des Moines	Robert G. Davis	Principal	6	(515) 633-5600	(515) 633-5699	davisr@wdmcs.org
-93.753573	41.58896241	Valley High School	10	Polk	454	1797	77	11	1930930	6957	West Des Moines Comm School District	109	1		3650 Woodland Ave	West Des Moines	Iowa	50266	3650 Woodland Ave	West Des Moines	Tim Miller	Principal	12	(515) 633-4000	(515) 633-4099	millerT@wdmcs.org
-94.02088868	41.32631556	Winterset Bridges School	9	Madison	455	1085	61	11	1931860	7056	Winterset Comm School District	118	9		624 Husky Dr	Winterset	Iowa	50273	624 Husky Dr	Winterset	Lee Schipull	Principal	12	(515) 462-3320	(515) 462-2178	lschipull@winterset.k12.ia.us
-94.01584953	41.3309719	Winterset Elementary School	PK	Madison	456	1856	61	11	1931860	7056	Winterset Comm School District	436	4		404 S 2nd Ave	Winterset	Iowa	50273	404 S 2nd Ave	Winterset	Jennifer Berns	Principal	3	(515) 462-1551	(515) 462-5025	jberns@winterset.k12.ia.us
